Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200604-36-873,20200604-36-873,B_longirostris_w_eggs,1,18,,,,,,,,,,,,,,,,,,,
Sample_date,20200604,20200604-36-873,B_longirostris_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_site,36-873,20200604-36-873,D_mendotae_w_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_time,,20200604-36-873,D_mendotae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Project,LEPAS,20200604-36-873,D_retrocurva_w_eggs,15,94,100,80,86,105,84,82,83,112,76,90,88,73,85,97,,,,,
Water_body,Western Erie,20200604-36-873,D_retrocurva_wo_eggs,233,36,53,35,47,45,47,52,35,65,50,60,36,53,45,54,53,55,50,51,40
Counter_name,CMD,20200604-36-873,Diaphanosoma_w_eggs,,,,,,,,,,,,,,,,,,,,,
Date_counted,20201110,20200604-36-873,Diaphanosoma_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Microscope_number,117546,20200604-36-873,B_coregoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200604-36-873,B_coregoni_wo_eggs,1,20,,,,,,,,,,,,,,,,,,,
Subsampled_vol_mL,6,20200604-36-873,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,2500,20200604-36-873,L_kindti_wo_eggs,1,140,,,,,,,,,,,,,,,,,,,
Meter_1,77442,20200604-36-873,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,77694,20200604-36-873,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,252,20200604-36-873,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,7.2,20200604-36-873,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,18.8,20200604-36-873,B_longirostris_eggs,2,2,,,,,,,,,,,,,,,,,,,
Bottom_temp,15.6,20200604-36-873,D_mendotae_eggs,,,,,,,,,,,,,,,,,,,,,
Ave_temp,17.2,20200604-36-873,D_retrocurva_eggs,81,10,11,4,7,11,6,2,1,3,1,7,2,4,5,5,,,,,
Secchi_depth_m,1.5,20200604-36-873,Diaphanosoma_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_DO,9.61,20200604-36-873,B_coregoni_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_DO,8.05,20200604-36-873,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200604-36-873,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200604-36-873,Loose_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200604-36-873,Loose_Daphnia_eggs,31,,,,,,,,,,,,,,,,,,,,
Comments,,20200604-36-873,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,A_vernalis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,E_lacustris,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-36-873,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
