Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200803-36-873,20200803-36-873,B_longirostris_w_eggs,3,18,17,18,,,,,,,,,,,,,,,,,
Sample_date,20200803,20200803-36-873,B_longirostris_wo_eggs,6,13,15,14,14,14,11,,,,,,,,,,,,,,
Sample_site,36-873,20200803-36-873,D_mendotae_w_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_time,,20200803-36-873,D_mendotae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Project,LEPAS,20200803-36-873,D_retrocurva_w_eggs,,,,,,,,,,,,,,,,,,,,,
Water_body,Western Erie,20200803-36-873,D_retrocurva_wo_eggs,4,28,27,34,36,,,,,,,,,,,,,,,,
Counter_name,CMD,20200803-36-873,Diaphanosoma_w_eggs,8,40,44,45,42,37,44,45,38,,,,,,,,,,,,
Date_counted,20210217,20200803-36-873,Diaphanosoma_wo_eggs,36,20,33,23,32,22,22,32,22,23,24,33,18,21,49,31,30,20,28,21,24
Microscope_number,117546,20200803-36-873,B_coregoni_w_eggs,37,22,22,21,20,24,21,21,22,22,28,21,23,21,25,22,20,24,29,20,21
mm_per_ocular_unit,0.0185,20200803-36-873,B_coregoni_wo_eggs,99,15,20,16,19,19,19,15,19,18,15,19,15,13,20,15,17,14,15,15,15
Subsampled_vol_mL,12,20200803-36-873,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,3000,20200803-36-873,L_kindti_wo_eggs,2,140,108,,,,,,,,,,,,,,,,,,
Meter_1,89445,20200803-36-873,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,89710,20200803-36-873,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,265,20200803-36-873,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,6.8,20200803-36-873,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,24.5,20200803-36-873,B_longirostris_eggs,6,2,2,2,,,,,,,,,,,,,,,,,
Bottom_temp,24.4,20200803-36-873,D_mendotae_eggs,,,,,,,,,,,,,,,,,,,,,
Ave_temp,24.45,20200803-36-873,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,1.5,20200803-36-873,Diaphanosoma_eggs,17,2,1,2,2,2,4,2,2,,,,,,,,,,,,
Surface_DO,8.59,20200803-36-873,B_coregoni_eggs,103,2,4,2,2,3,2,2,2,2,5,2,1,2,4,2,1,3,8,2,2
Bottom_DO,7.96,20200803-36-873,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200803-36-873,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200803-36-873,Loose_Cladoceran_eggs,6,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200803-36-873,Loose_Daphnia_eggs,,,,,,,,,,,,,,,,,,,,,
Comments,Lots of microcystis,20200803-36-873,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-36-873,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-36-873,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
