Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200803-16-970,20200803-16-970,B_longirostris_w_eggs,2,21,18,,,,,,,,,,,,,,,,,,
Sample_date,20200803,20200803-16-970,B_longirostris_wo_eggs,9,14,12,12,11,11,13,14,11,15,,,,,,,,,,,
Sample_site,16-970,20200803-16-970,D_mendotae_w_eggs,2,73,73,,,,,,,,,,,,,,,,,,
Sample_time,,20200803-16-970,D_mendotae_wo_eggs,4,40,45,58,55,,,,,,,,,,,,,,,,
Project,LEPAS,20200803-16-970,D_retrocurva_w_eggs,,,,,,,,,,,,,,,,,,,,,
Water_body,Western Erie,20200803-16-970,D_retrocurva_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Counter_name,CMD,20200803-16-970,Diaphanosoma_w_eggs,2,50,47,,,,,,,,,,,,,,,,,,
Date_counted,20201202,20200803-16-970,Diaphanosoma_wo_eggs,23,32,24,30,26,20,25,21,20,27,20,25,29,29,23,28,27,20,24,20,21
Microscope_number,117546,20200803-16-970,B_coregoni_w_eggs,1,29,,,,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200803-16-970,B_coregoni_wo_eggs,3,16,16,19,,,,,,,,,,,,,,,,,
Subsampled_vol_mL,7,20200803-16-970,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,2000,20200803-16-970,L_kindti_wo_eggs,3,130,109,98,,,,,,,,,,,,,,,,,
Meter_1,88069,20200803-16-970,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,88442,20200803-16-970,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,373,20200803-16-970,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,9.4,20200803-16-970,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,24.6,20200803-16-970,B_longirostris_eggs,7,4,3,,,,,,,,,,,,,,,,,,
Bottom_temp,24.4,20200803-16-970,D_mendotae_eggs,8,4,4,,,,,,,,,,,,,,,,,,
Ave_temp,24.5,20200803-16-970,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,1.8,20200803-16-970,Diaphanosoma_eggs,6,2,4,,,,,,,,,,,,,,,,,,
Surface_DO,8.06,20200803-16-970,B_coregoni_eggs,8,8,,,,,,,,,,,,,,,,,,,
Bottom_DO,7.57,20200803-16-970,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200803-16-970,Loose_Bosmina_eggs,1,,,,,,,,,,,,,,,,,,,,
Longitude,,20200803-16-970,Loose_Cladoceran_eggs,3,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200803-16-970,Loose_Daphnia_eggs,,,,,,,,,,,,,,,,,,,,,
Comments,"Bythotrephes present at site, lots of microcystis and melosira",20200803-16-970,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,A_vernalis_wo_eggs,2,40,40,,,,,,,,,,,,,,,,,,
,,20200803-16-970,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,D_thomasi_wo_eggs,1,41,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,E_lacustris,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,E_carolleeae_w_eggs,1,52,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,E_carolleeae_wo_eggs,1,53,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_minutus_wo_eggs,1,41,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_siciloides_w_eggs,25,54,56,51,46,54,48,48,48,47,53,53,49,54,51,47,49,50,49,47,54
,,20200803-16-970,L_siciloides_wo_eggs,98,55,52,47,48,45,46,41,45,46,48,50,40,45,49,48,45,50,46,47,44
,,20200803-16-970,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,M_edax_wo_eggs,95,37,37,39,46,38,37,38,37,39,37,46,40,53,56,37,37,38,38,46,46
,,20200803-16-970,S_oregonensis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,S_oregonensis_wo_eggs,17,54,52,50,54,51,53,54,55,53,51,51,51,59,57,50,50,50,,,
,,20200803-16-970,Diaptomidae_immature,176,36,21,28,40,23,39,34,22,20,38,33,18,25,28,20,35,47,18,31,24
,,20200803-16-970,Temoridae_immature,3,47,21,23,,,,,,,,,,,,,,,,,
,,20200803-16-970,Cyclopidae_immature,70,28,25,20,21,27,31,21,28,23,26,28,15,15,25,20,22,24,26,23,19
,,20200803-16-970,Calanoid_nauplii,751,8,7,10,7,9,7,5,9,15,7,7,7,7,14,9,8,10,14,10,7
,,20200803-16-970,Cyclopoid_nauplii,53,7,10,7,7,8,10,8,8,7,8,7,9,8,9,8,7,8,7,7,7.5
,,20200803-16-970,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,T_prasinus_mexicanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,S_reighardi_wo_eggs,4,47,45,55,49,,,,,,,,,,,,,,,,
,,20200803-16-970,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,E_carolleeae_eggs,22,22,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,L_siciloides_eggs,281,17,13,16,10,16,10,9,11,6,12,12,8,15,10,7,8,10,10,9,12
,,20200803-16-970,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,S_oregonensis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Loose_Copepod_eggs,334,1,10,1,27,1,1,1,1,1,4,1,11,6,1,1,1,16,1,16,1
,,20200803-16-970,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Asplanchna,3,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Brachionus,93,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Dreissena_veligers,289,7,6,10,6,10,7,7,9,8,9,7,9,8,7,5,6,9,6,7,6
,,20200803-16-970,Kellicottia,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Keratella,48,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Ploesoma_sp,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Polyarthra,453,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Unidentified_Rotifers,390,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,B_longimanus_wo_eggs,1,70,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-16-970,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
