Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200803-14-972,20200803-14-972,B_longirostris_w_eggs,3,18,21,16,,,,,,,,,,,,,,,,,
Sample_date,20200803,20200803-14-972,B_longirostris_wo_eggs,7,11,13,11,12,13,14,12,,,,,,,,,,,,,
Sample_site,14-972,20200803-14-972,D_mendotae_w_eggs,4,78,84,74,65,,,,,,,,,,,,,,,,
Sample_time,,20200803-14-972,D_mendotae_wo_eggs,2,49,34,,,,,,,,,,,,,,,,,,
Project,LEPAS,20200803-14-972,D_retrocurva_w_eggs,,,,,,,,,,,,,,,,,,,,,
Water_body,Western Erie,20200803-14-972,D_retrocurva_wo_eggs,1,32,,,,,,,,,,,,,,,,,,,
Counter_name,CMD,20200803-14-972,Diaphanosoma_w_eggs,2,47,44,,,,,,,,,,,,,,,,,,
Date_counted,20201222,20200803-14-972,Diaphanosoma_wo_eggs,8,29,29,32,23,30,38,25,26,21,,,,,,,,,,,
Microscope_number,117546,20200803-14-972,B_coregoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200803-14-972,B_coregoni_wo_eggs,1,17,,,,,,,,,,,,,,,,,,,
Subsampled_vol_mL,9,20200803-14-972,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,2000,20200803-14-972,L_kindti_wo_eggs,1,100,,,,,,,,,,,,,,,,,,,
Meter_1,87751,20200803-14-972,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,88069,20200803-14-972,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,318,20200803-14-972,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,6.8,20200803-14-972,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,24.1,20200803-14-972,B_longirostris_eggs,10,2,6,2,,,,,,,,,,,,,,,,,
Bottom_temp,24.1,20200803-14-972,D_mendotae_eggs,13,3,2,4,4,,,,,,,,,,,,,,,,
Ave_temp,24.1,20200803-14-972,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,1.8,20200803-14-972,Diaphanosoma_eggs,4,2,2,,,,,,,,,,,,,,,,,,
Surface_DO,7.91,20200803-14-972,B_coregoni_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_DO,7.5,20200803-14-972,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200803-14-972,Loose_Bosmina_eggs,3,,,,,,,,,,,,,,,,,,,,
Longitude,,20200803-14-972,Loose_Cladoceran_eggs,1,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200803-14-972,Loose_Daphnia_eggs,2,,,,,,,,,,,,,,,,,,,,
Comments,Lots of algae,20200803-14-972,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-14-972,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-14-972,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-14-972,A_vernalis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-14-972,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-14-972,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
