Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200604-3-996,20200604-3-996,B_longirostris_w_eggs,5,25,24,23,22,28,,,,,,,,,,,,,,,
Sample_date,20200604,20200604-3-996,B_longirostris_wo_eggs,21,15,15,15,13,14,15,15,14,14,13,17,15,17,14,15,17,14,16,15,15
Sample_site,3-996,20200604-3-996,D_mendotae_w_eggs,4,92,88,81,98,,,,,,,,,,,,,,,,
Sample_time,,20200604-3-996,D_mendotae_wo_eggs,49,40,58,57,80,52,50,74,32,62,45,86,68,98,40,52,80,38,82,35,38
Project,LEPAS,20200604-3-996,D_retrocurva_w_eggs,17,86,85,69,79,76,90,85,80,86,99,82,92,84,75,79,75,83,,,
Water_body,Western Erie,20200604-3-996,D_retrocurva_wo_eggs,400,38,40,74,77,37,57,49,38,35,35,39,37,40,73,37,48,42,40,40,38
Counter_name,CMD,20200604-3-996,Diaphanosoma_w_eggs,,,,,,,,,,,,,,,,,,,,,
Date_counted,20201106,20200604-3-996,Diaphanosoma_wo_eggs,2,20,54,,,,,,,,,,,,,,,,,,
Microscope_number,117546,20200604-3-996,B_coregoni_w_eggs,35,32,25,29,27,33,30,27,27,28,25,28,25,25,30,30,25,34,34,25,30
mm_per_ocular_unit,0.0185,20200604-3-996,B_coregoni_wo_eggs,302,22,18,25,18,20,18,18,20,18,18,17,17,28,18,17,18,18,18,21,20
Subsampled_vol_mL,6,20200604-3-996,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,2500,20200604-3-996,L_kindti_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_1,75228,20200604-3-996,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,75644,20200604-3-996,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,416,20200604-3-996,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,8.7,20200604-3-996,D_parvula_wo_eggs,1,50,,,,,,,,,,,,,,,,,,,
Surface_temp,17,20200604-3-996,B_longirostris_eggs,9,1,2,1,1,4,,,,,,,,,,,,,,,
Bottom_temp,14.4,20200604-3-996,D_mendotae_eggs,16,5,2,2,7,,,,,,,,,,,,,,,,
Ave_temp,15.7,20200604-3-996,D_retrocurva_eggs,58,3,7,4,1,2,5,4,4,4,1,4,5,2,6,3,1,2,,,
Secchi_depth_m,2.1,20200604-3-996,Diaphanosoma_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_DO,9.04,20200604-3-996,B_coregoni_eggs,71,5,2,2,3,4,4,2,2,2,2,1,2,2,2,2,1,3,2,1,2
Bottom_DO,7.98,20200604-3-996,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200604-3-996,Loose_Bosmina_eggs,2,,,,,,,,,,,,,,,,,,,,
Longitude,,20200604-3-996,Loose_Cladoceran_eggs,38,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200604-3-996,Loose_Daphnia_eggs,131,,,,,,,,,,,,,,,,,,,,
Comments,Should have diluted more.  Resting eggs present in D. galeata and males.,20200604-3-996,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,A_vernalis_w_eggs,1,68,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,A_vernalis_wo_eggs,31,45,38,38,36,39,37,39,44,41,52,41,45,46,43,43,57,60,51,51,51
,,20200604-3-996,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,D_thomasi_wo_eggs,24,38,37,38,56,36,35,35,35,52,39,38,38,37,47,42,37,43,35,36,49
,,20200604-3-996,E_lacustris,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,E_carolleeae_w_eggs,1,66,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,E_carolleeae_wo_eggs,9,50,54,56,48,52,48,54,53,62,,,,,,,,,,,
,,20200604-3-996,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_siciloides_w_eggs,1,68,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_siciloides_wo_eggs,4,59,60,64,57,,,,,,,,,,,,,,,,
,,20200604-3-996,M_edax_w_eggs,1,64,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,M_edax_wo_eggs,3,42,37,43,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_oregonensis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_oregonensis_wo_eggs,1,56,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Diaptomidae_immature,21,42,26,43,18,32,28,22,31,32,21,26,20,26,30,37,53,32,48,38,21
,,20200604-3-996,Temoridae_immature,33,20,26,20,25,21,35,18,20,33,27,27,19,24,32,24,34,28,18,35,21
,,20200604-3-996,Cyclopidae_immature,189,33,29,18,25,23,27,30,30,18,19,29,24,25,19,29,30,24,23,28,36
,,20200604-3-996,Calanoid_nauplii,408,7,11,12,6,5,8,5,6,5,8,8,15,6,6,10,14,5,8,8,12
,,20200604-3-996,Cyclopoid_nauplii,188,5,7,10,5,8,8,8,5,9,11,6,9,12,8,9,9,8,12,8,6
,,20200604-3-996,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,T_prasinus_mexicanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_reighardi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,A_vernalis_eggs,92,92,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,E_carolleeae_eggs,5,5,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,L_siciloides_eggs,8,8,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,M_edax_eggs,26,26,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_oregonensis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Loose_Copepod_eggs,296,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Asplanchna,3,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Brachionus,8,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Dreissena_veligers,184,8,8,8,8,9.5,7,8,8,8,8,8,8,8,8,7,6,7,7,8,7
,,20200604-3-996,Kellicottia,11,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Keratella,454,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Ploesoma_sp,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Polyarthra,196,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Unidentified_Rotifers,150,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200604-3-996,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
