Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200629-16-970,20200629-16-970,B_longirostris_w_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_date,20200629,20200629-16-970,B_longirostris_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_site,16-970,20200629-16-970,D_mendotae_w_eggs,16,125,125,131,135,126,136,140,131,137,112,118,140,145,132,142,131,,,,
Sample_time,,20200629-16-970,D_mendotae_wo_eggs,89,100,47,44,38,40,98,92,40,63,119,123,130,39,66,40,44,58,56,51,55
Project,LEPAS,20200629-16-970,D_retrocurva_w_eggs,,,,,,,,,,,,,,,,,,,,,
Water_body,Western Erie,20200629-16-970,D_retrocurva_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Counter_name,CMD,20200629-16-970,Diaphanosoma_w_eggs,,,,,,,,,,,,,,,,,,,,,
Date_counted,20201221,20200629-16-970,Diaphanosoma_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Microscope_number,117546,20200629-16-970,B_coregoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200629-16-970,B_coregoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Subsampled_vol_mL,30,20200629-16-970,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,2000,20200629-16-970,L_kindti_wo_eggs,1,108,,,,,,,,,,,,,,,,,,,
Meter_1,81905,20200629-16-970,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,82314,20200629-16-970,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,409,20200629-16-970,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,9.7,20200629-16-970,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,23.1,20200629-16-970,B_longirostris_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_temp,18.7,20200629-16-970,D_mendotae_eggs,125,2,5,7,11,9,12,10,12,6,4,2,10,10,9,6,,,,,
Ave_temp,20.9,20200629-16-970,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,3,20200629-16-970,Diaphanosoma_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_DO,9.14,20200629-16-970,B_coregoni_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_DO,5.73,20200629-16-970,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200629-16-970,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200629-16-970,Loose_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200629-16-970,Loose_Daphnia_eggs,24,,,,,,,,,,,,,,,,,,,,
Comments,Lots of filamentous diatoms and ceratium,20200629-16-970,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,A_vernalis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,D_thomasi_wo_eggs,2,39,43,,,,,,,,,,,,,,,,,,
,,20200629-16-970,E_lacustris,3,67,70,80,,,,,,,,,,,,,,,,,
,,20200629-16-970,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_ashlandi_wo_eggs,2,48,50,,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_sicilis_wo_eggs,1,62,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_siciloides_w_eggs,3,60,55,55,,,,,,,,,,,,,,,,,
,,20200629-16-970,L_siciloides_wo_eggs,7,47,49,46,48,50,50,47,,,,,,,,,,,,,
,,20200629-16-970,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,M_edax_wo_eggs,9,37,38,46,34,39,35,38,,,,,,,,,,,,,
,,20200629-16-970,S_oregonensis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200629-16-970,S_oregonensis_wo_eggs,2,52,53,,,,,,,,,,,,,,,,,,
,,20200629-16-970,Diaptomidae_immature,51,29,41,18,23,22,31,19,24,19,18,23,32,48,21,20,18,22,21,25,20
,,20200629-16-970,Temoridae_immature,4,19,36,31,26,,,,,,,,,,,,,,,,
,,20200629-16-970,Cyclopidae_immature,97,30,29,20,14,22,16,26,28,18,24,21,31,22,22,15,21,27,31,22,22
,,20200629-16-970,Calanoid_nauplii,1430,9,9,11,17,10,13,10,8,15,8,8,7,6,8,10,12,8,9,9,10
