Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200825-16-970,20200825-16-970,B_longirostris_w_eggs,1,16,,,,,,,,,,,,,,,,,,,
Sample_date,20200825,20200825-16-970,B_longirostris_wo_eggs,2,12,14,,,,,,,,,,,,,,,,,,
Sample_site,16-970,20200825-16-970,D_mendotae_w_eggs,1,82,,,,,,,,,,,,,,,,,,,
Sample_time,,20200825-16-970,D_mendotae_wo_eggs,1,65,,,,,,,,,,,,,,,,,,,
Project,LEPAS,20200825-16-970,D_retrocurva_w_eggs,,,,,,,,,,,,,,,,,,,,,
Water_body,Western Erie,20200825-16-970,D_retrocurva_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Counter_name,CMD,20200825-16-970,Diaphanosoma_w_eggs,1,58,,,,,,,,,,,,,,,,,,,
Date_counted,20210308,20200825-16-970,Diaphanosoma_wo_eggs,4,20,40,47,23,,,,,,,,,,,,,,,,
Microscope_number,117546,20200825-16-970,B_coregoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200825-16-970,B_coregoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Subsampled_vol_mL,8,20200825-16-970,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,3000,20200825-16-970,L_kindti_wo_eggs,1,108,,,,,,,,,,,,,,,,,,,
Meter_1,95390,20200825-16-970,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,95729,20200825-16-970,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,339,20200825-16-970,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,9.5,20200825-16-970,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,24.6,20200825-16-970,B_longirostris_eggs,2,2,,,,,,,,,,,,,,,,,,,
Bottom_temp,22.7,20200825-16-970,D_mendotae_eggs,3,3,,,,,,,,,,,,,,,,,,,
Ave_temp,23.65,20200825-16-970,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,1.8,20200825-16-970,Diaphanosoma_eggs,4,4,,,,,,,,,,,,,,,,,,,
Surface_DO,8.76,20200825-16-970,B_coregoni_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_DO,1.68,20200825-16-970,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200825-16-970,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200825-16-970,Loose_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200825-16-970,Loose_Daphnia_eggs,1,,,,,,,,,,,,,,,,,,,,
Comments,Lots of microcystis aand other algae,20200825-16-970,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,A_vernalis_wo_eggs,1,37,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,E_lacustris,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_siciloides_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_siciloides_wo_eggs,4,47,48,51,55,,,,,,,,,,,,,,,,
,,20200825-16-970,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,M_edax_wo_eggs,1,39,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_oregonensis_w_eggs,2,62,57,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_oregonensis_wo_eggs,21,55,52,53,60,58,51,54,60,64,60,65,56,52,52,53,50,53,61,51,61
,,20200825-16-970,Diaptomidae_immature,144,29,32,25,30,24,28,29,20,28,50,24,29,34,34,30,27,49,44,40,51
,,20200825-16-970,Temoridae_immature,5,19,30,34,28,28,,,,,,,,,,,,,,,
,,20200825-16-970,Cyclopidae_immature,9,20,15,26,21,13,21,21,31,24,,,,,,,,,,,
,,20200825-16-970,Calanoid_nauplii,608,8,7,9,8,8,8,7,1,7,6,15,8,9,10,10,10,12,8,9,9
,,20200825-16-970,Cyclopoid_nauplii,11,7,8,7,10,5,8,7,8,10,8,9,,,,,,,,,
,,20200825-16-970,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,T_prasinus_mexicanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_reighardi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,L_siciloides_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_oregonensis_eggs,25,12,13,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Loose_Copepod_eggs,76,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Asplanchna,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Brachionus,162,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Dreissena_veligers,344,4.5,8,5,8,8,7,11,11,13,10,11,6,5,8,5,8,7,6,12,13
,,20200825-16-970,Kellicottia,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Keratella,294,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Ploesoma_sp,9,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Polyarthra,456,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Unidentified_Rotifers,518,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,B_longimanus_wo_eggs,1,96,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Ceriodaphnia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Ceriodaphnia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Chydorids_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Chydorids_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,Chydorids_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_ambigua_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_ambigua_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_ambigua_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_laevis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_laevis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_laevis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_longiremis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_longiremis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_longiremis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_lumholtzi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_lumholtzi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_lumholtzi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_rosea_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_rosea_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200825-16-970,D_rosea_wo_eggs,,,,,,,,,,,,,,,,,,,,,
