Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200812-3-996,20200812-3-996,B_longirostris_w_eggs,1,23,,,,,,,,,,,,,,,,,,,
Sample_date,20200812,20200812-3-996,B_longirostris_wo_eggs,6,15,20,16,13,11,15.5,,,,,,,,,,,,,,
Sample_site,3-996,20200812-3-996,D_mendotae_w_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_time,,20200812-3-996,D_mendotae_wo_eggs,4,41,55,42,41,,,,,,,,,,,,,,,,
Project,LEPAS,20200812-3-996,D_retrocurva_w_eggs,,,,,,,,,,,,,,,,,,,,,
Water_body,Western Erie,20200812-3-996,D_retrocurva_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Counter_name,CMD,20200812-3-996,Diaphanosoma_w_eggs,5,42,58,50,52,48,,,,,,,,,,,,,,,
Date_counted,20210128,20200812-3-996,Diaphanosoma_wo_eggs,14,43,27,22,18,25,37,33,23,18,24,37,24,31,38,,,,,,
Microscope_number,117546,20200812-3-996,B_coregoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200812-3-996,B_coregoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Subsampled_vol_mL,10,20200812-3-996,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,2000,20200812-3-996,L_kindti_wo_eggs,3,116,174,110,,,,,,,,,,,,,,,,,
Meter_1,90500,20200812-3-996,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,90788,20200812-3-996,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,288,20200812-3-996,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,8.5,20200812-3-996,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,24.6,20200812-3-996,B_longirostris_eggs,10,10,,,,,,,,,,,,,,,,,,,
Bottom_temp,22.8,20200812-3-996,D_mendotae_eggs,,,,,,,,,,,,,,,,,,,,,
Ave_temp,23.7,20200812-3-996,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,2.7,20200812-3-996,Diaphanosoma_eggs,9,2,1,3,2,3,,,,,,,,,,,,,,,
Surface_DO,8.6,20200812-3-996,B_coregoni_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_DO,3.26,20200812-3-996,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200812-3-996,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200812-3-996,Loose_Cladoceran_eggs,2,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200812-3-996,Loose_Daphnia_eggs,,,,,,,,,,,,,,,,,,,,,
Comments,Lots of algae,20200812-3-996,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,A_vernalis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,E_lacustris,1,63,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_siciloides_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_siciloides_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,M_edax_wo_eggs,22,41,37,35,35,38,47,37,38,47,48,38,39,37,45,49,37,38,39,35,38
,,20200812-3-996,S_oregonensis_w_eggs,9,62,58,59,65,60,63,64,62,60,,,,,,,,,,,
,,20200812-3-996,S_oregonensis_wo_eggs,68,58,54,53,50,52,57,52,54,53,54,52,57,52,58,52,56,58,56,53,59
,,20200812-3-996,Diaptomidae_immature,154,25,28,39,27,31,22,47,34,37,22,26,41,23,28,22,26,35,33,28,23
,,20200812-3-996,Temoridae_immature,12,30,22,22,32,32,30,30,24,29,24,32,24,,,,,,,,
,,20200812-3-996,Cyclopidae_immature,23,22,30,21,32,23,28,24,21,20,25,27,30,30,26,28,32,21,24,31,25
,,20200812-3-996,Calanoid_nauplii,977,13,7,7,12,15,16,7,9,6,7,7,14,13,13,10,10,7,15,10,16
,,20200812-3-996,Cyclopoid_nauplii,13,6,9,11,6,8,6,6,11,8,7,7,8,6,,,,,,,
,,20200812-3-996,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,T_prasinus_mexicanus_wo_eggs,1,25,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,S_reighardi_wo_eggs,1,48,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,L_siciloides_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,S_oregonensis_eggs,148,18,13,12,19,18,21,18,14,15,,,,,,,,,,,
,,20200812-3-996,Loose_Copepod_eggs,191,1,15,1,1,2,1,2,1,1,1,1,1,1,16,1,1,1,11,19,1
,,20200812-3-996,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Asplanchna,2,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Brachionus,11,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Dreissena_veligers,1224,6,8,7,7,10,11,7,7,8,8,8,8,6,10,6,6,10,7,8,10
,,20200812-3-996,Kellicottia,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Keratella,550,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Ploesoma_sp,28,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Polyarthra,1287,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Unidentified_Rotifers,764,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-3-996,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
