Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200812-14-972,20200812-14-972,B_longirostris_w_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_date,20200812,20200812-14-972,B_longirostris_wo_eggs,1,12,,,,,,,,,,,,,,,,,,,
Sample_site,14-972,20200812-14-972,D_mendotae_w_eggs,3,88,82,84,,,,,,,,,,,,,,,,,
Sample_time,,20200812-14-972,D_mendotae_wo_eggs,16,62,45,55,86,35,67,52,55,54,51,53,45,48,55,55,45,,,,
Project,LEPAS,20200812-14-972,D_retrocurva_w_eggs,,,,,,,,,,,,,,,,,,,,,
Water_body,Western Erie,20200812-14-972,D_retrocurva_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Counter_name,CMD,20200812-14-972,Diaphanosoma_w_eggs,,,,,,,,,,,,,,,,,,,,,
Date_counted,20210310,20200812-14-972,Diaphanosoma_wo_eggs,6,40,30,21,31,23,26,,,,,,,,,,,,,,
Microscope_number,117546,20200812-14-972,B_coregoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200812-14-972,B_coregoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Subsampled_vol_mL,8,20200812-14-972,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,3000,20200812-14-972,L_kindti_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_1,91351,20200812-14-972,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,91610,20200812-14-972,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,259,20200812-14-972,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,6.9,20200812-14-972,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,23.6,20200812-14-972,B_longirostris_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_temp,22.9,20200812-14-972,D_mendotae_eggs,14,5,4,5,,,,,,,,,,,,,,,,,
Ave_temp,23.25,20200812-14-972,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,1.8,20200812-14-972,Diaphanosoma_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_DO,7.27,20200812-14-972,B_coregoni_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_DO,3.49,20200812-14-972,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200812-14-972,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200812-14-972,Loose_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200812-14-972,Loose_Daphnia_eggs,1,,,,,,,,,,,,,,,,,,,,
Comments,Lots of diatoms,20200812-14-972,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,A_vernalis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,E_lacustris,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_siciloides_w_eggs,1,57,,,,,,,,,,,,,,,,,,,
,,20200812-14-972,L_siciloides_wo_eggs,2,47,46,,,,,,,,,,,,,,,,,,
,,20200812-14-972,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
