Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Sample_ID,20200618-3-996,20200618-3-996,B_longirostris_w_eggs,,,,,,,,,,,,,,,,,,,,,
Sample_date,20200618,20200618-3-996,B_longirostris_wo_eggs,3,15,16,16,,,,,,,,,,,,,,,,,
Sample_site,3-996,20200618-3-996,D_mendotae_w_eggs,24,106,100,97,100,96,98,95,82,99,99,91,90,102,96,103,102,100,100,104,96
Sample_time,,20200618-3-996,D_mendotae_wo_eggs,261,37,52,41,40,47,42,67,38,75,92,77,75,53,70,48,76,40,46,103,65
Project,LEPAS,20200618-3-996,D_retrocurva_w_eggs,6,96,88,86,99,86,98,,,,,,,,,,,,,,
Water_body,Western Erie,20200618-3-996,D_retrocurva_wo_eggs,119,38,59,55,90,100,44,46,92,43,40,33,83,94,47,70,45,88,86,49,92
Counter_name,CMD,20200618-3-996,Diaphanosoma_w_eggs,,,,,,,,,,,,,,,,,,,,,
Date_counted,20201113,20200618-3-996,Diaphanosoma_wo_eggs,2,61,42,,,,,,,,,,,,,,,,,,
Microscope_number,117546,20200618-3-996,B_coregoni_w_eggs,4,27,22,28,25,,,,,,,,,,,,,,,,
mm_per_ocular_unit,0.0185,20200618-3-996,B_coregoni_wo_eggs,72,23,20,23,21,23,20,28,17,20,23,21,19,24,27,31,26,21,26,26,35
Subsampled_vol_mL,6,20200618-3-996,L_kindti_w_eggs,,,,,,,,,,,,,,,,,,,,,
Diluted_vol_mL,3000,20200618-3-996,L_kindti_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_1,78082,20200618-3-996,D_pulex_w_eggs,,,,,,,,,,,,,,,,,,,,,
Meter_2,78518,20200618-3-996,D_pulex_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Revolutions,436,20200618-3-996,D_parvula_w_eggs,,,,,,,,,,,,,,,,,,,,,
Depth_m,8.8,20200618-3-996,D_parvula_wo_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_temp,20.4,20200618-3-996,B_longirostris_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_temp,18.7,20200618-3-996,D_mendotae_eggs,44,3,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,3,2
Ave_temp,19.55,20200618-3-996,D_retrocurva_eggs,9,2,1,1,2,1,2,,,,,,,,,,,,,,
Secchi_depth_m,2.7,20200618-3-996,Diaphanosoma_eggs,,,,,,,,,,,,,,,,,,,,,
Surface_DO,8.89,20200618-3-996,B_coregoni_eggs,4,1,1,1,1,,,,,,,,,,,,,,,,
Bottom_DO,7.74,20200618-3-996,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200618-3-996,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200618-3-996,Loose_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200618-3-996,Loose_Daphnia_eggs,20,,,,,,,,,,,,,,,,,,,,
Comments,,20200618-3-996,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200618-3-996,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200618-3-996,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200618-3-996,A_vernalis_wo_eggs,3,40,35,34,,,,,,,,,,,,,,,,,
,,20200618-3-996,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200618-3-996,D_thomasi_wo_eggs,1,36,,,,,,,,,,,,,,,,,,,
,,20200618-3-996,E_lacustris,,,,,,,,,,,,,,,,,,,,,
,,20200618-3-996,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200618-3-996,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
